customer_id,payment_method,success_rate,cashback_offered,transaction_fee,customer_preference
3073,Pay on Delivery,0.99,4,1.95,5
6531,Pay on Delivery,0.82,0,1.98,6
505,Amazon Pay Later,0.82,2,2.0,6
1215,Easy Monthly Installments (EMI),0.9,4,1.79,0
1532,Amazon Pay Later,0.96,2,1.32,5
7577,Easy Monthly Installments (EMI),0.95,0,0.11,7
824,Pay on Delivery,0.99,6,1.43,2
929,UPI,0.83,0,0.55,0
5030,Net Banking,0.88,9,0.21,6
134,Easy Monthly Installments (EMI),0.86,5,1.42,3
2106,Net Banking,0.97,5,1.54,4
3628,Debit Card,0.9,6,1.35,1
6317,Amazon Pay Later,0.81,0,0.79,6
1853,Net Banking,0.94,2,1.07,0
4911,Amazon Pay Later,0.88,8,1.88,3
4176,Easy Monthly Installments (EMI),0.91,1,1.49,7
5349,Easy Monthly Installments (EMI),0.98,4,1.06,6
9443,Debit Card,0.85,2,1.23,6
6191,Easy Monthly Installments (EMI),0.85,4,1.86,6
1257,Pay on Delivery,0.85,6,0.85,4
3377,Debit Card,0.87,0,0.29,10
5646,Net Banking,0.82,2,0.72,9
3487,Easy Monthly Installments (EMI),0.94,5,0.89,2
3585,UPI,0.84,6,0.62,9
9589,Amazon Pay Balance,0.99,9,1.11,6
8054,Credit Card,0.84,2,0.68,7
3331,Pay on Delivery,0.85,3,0.3,6
2704,Amazon Pay Balance,0.86,5,0.46,5
8663,Amazon Pay Balance,0.95,4,1.84,8
8121,Amazon Pay Later,0.89,8,1.3,10
7115,Pay on Delivery,0.96,0,0.7,5
1354,Pay on Delivery,0.96,4,0.8,4
5064,Debit Card,0.99,0,1.04,10
8550,Amazon Pay Later,0.95,7,1.38,5
7576,Net Banking,0.81,6,1.21,9
668,Credit Card,0.97,4,1.87,3
4469,Net Banking,0.99,5,1.29,5
9338,UPI,1.0,3,1.83,3
6820,Credit Card,0.83,8,0.11,4
3720,Amazon Pay Later,0.92,2,1.79,5
2746,Easy Monthly Installments (EMI),0.84,1,1.47,0
7484,Easy Monthly Installments (EMI),0.85,6,0.43,5
540,Amazon Pay Later,0.95,1,0.6,5
4965,Net Banking,1.0,5,1.13,0
4836,Amazon Pay Later,0.92,7,0.34,6
3776,Amazon Pay Later,0.97,2,1.59,9
6043,Amazon Pay Balance,0.8,2,1.6,4
7103,UPI,0.81,2,0.67,7
7313,Pay on Delivery,0.92,0,0.23,4
5321,Easy Monthly Installments (EMI),0.88,8,1.98,9
6133,Amazon Pay Balance,0.98,4,0.58,4
7892,Amazon Pay Later,0.86,8,0.23,1
2780,Debit Card,0.89,4,0.73,3
925,Amazon Pay Balance,0.91,6,1.94,3
1582,Amazon Pay Later,0.85,0,1.61,9
7715,Easy Monthly Installments (EMI),0.98,8,1.01,9
3325,Pay on Delivery,0.89,0,0.68,7
5714,Amazon Pay Later,0.88,3,0.9,2
7027,UPI,0.97,6,0.13,0
256,Net Banking,0.86,8,1.46,6
4805,Credit Card,0.96,0,0.29,8
1839,Amazon Pay Balance,0.82,5,1.09,5
10,Amazon Pay Balance,0.84,9,1.18,1
2872,Amazon Pay Balance,0.99,4,0.1,1
8990,Amazon Pay Later,0.97,2,1.96,0
7410,Pay on Delivery,0.88,9,0.67,5
7419,UPI,0.93,1,0.25,7
5125,Pay on Delivery,0.99,0,1.72,0
1016,Amazon Pay Later,0.84,1,0.39,0
2194,Amazon Pay Later,0.81,3,0.15,0
8416,Net Banking,0.91,5,1.04,9
7450,Debit Card,0.83,4,0.35,4
4159,UPI,0.84,3,1.97,6
3926,Amazon Pay Balance,0.98,7,0.12,3
6971,Credit Card,0.8,6,0.2,0
6939,Amazon Pay Balance,0.96,3,1.68,0
4785,Pay on Delivery,0.9,9,0.56,9
4001,Amazon Pay Later,0.91,4,1.83,2
1634,UPI,0.93,9,0.69,4
7267,Easy Monthly Installments (EMI),0.89,4,0.23,4
8703,UPI,0.82,2,0.12,8
385,UPI,0.82,8,0.64,8
405,Debit Card,0.95,4,1.0,8
8176,Amazon Pay Balance,0.84,9,0.1,7
2001,Debit Card,0.81,1,1.2,10
9861,Easy Monthly Installments (EMI),1.0,3,0.73,8
5990,Easy Monthly Installments (EMI),1.0,3,0.84,7
1461,Net Banking,0.88,4,0.6,7
7191,Pay on Delivery,0.81,7,1.11,7
7141,Credit Card,0.95,4,0.54,7
3637,Net Banking,0.97,0,0.36,4
4810,Amazon Pay Later,0.83,1,1.79,9
4179,Debit Card,0.83,2,0.84,2
7246,Debit Card,0.96,2,0.25,3
6601,Net Banking,0.98,9,0.54,8
5998,Amazon Pay Later,0.96,5,0.69,6
2049,UPI,0.84,8,1.56,8
4781,Amazon Pay Later,0.88,9,0.14,10
717,Amazon Pay Balance,0.92,0,1.01,10
7940,Net Banking,0.83,5,0.87,10
5566,Pay on Delivery,0.84,8,1.94,6
4545,Amazon Pay Later,0.86,3,0.44,7
4977,UPI,0.9,9,1.29,2
3420,Amazon Pay Later,0.9,2,0.48,7
7240,Debit Card,0.96,5,1.14,3
9767,Credit Card,0.95,5,1.15,5
250,Debit Card,0.98,1,0.24,0
8866,Pay on Delivery,0.97,4,0.97,1
771,Easy Monthly Installments (EMI),0.85,0,0.98,6
4364,Credit Card,0.87,8,0.71,5
1078,Easy Monthly Installments (EMI),0.9,8,0.63,9
8428,Amazon Pay Later,0.8,2,0.53,4
8581,Amazon Pay Balance,0.98,4,0.11,6
7902,Pay on Delivery,0.81,2,0.1,1
4859,Amazon Pay Later,0.86,6,1.22,9
6545,UPI,0.91,0,0.65,3
4720,Amazon Pay Later,0.9,4,0.42,4
2815,Credit Card,0.93,5,1.4,7
3375,Debit Card,0.91,6,1.1,5
1253,Amazon Pay Balance,0.85,2,1.84,5
6997,Easy Monthly Installments (EMI),0.84,6,1.68,4
4674,Amazon Pay Later,0.98,3,1.48,9
4531,Amazon Pay Later,0.85,9,0.34,4
6882,Debit Card,0.86,5,1.37,0
6950,Amazon Pay Balance,0.88,4,1.42,3
9522,Net Banking,0.83,3,1.55,8
6242,Easy Monthly Installments (EMI),0.9,5,0.6,1
8018,Amazon Pay Later,0.93,2,1.32,10
6942,Amazon Pay Later,0.96,2,1.27,5
9551,Net Banking,0.94,4,0.83,1
7003,Easy Monthly Installments (EMI),0.83,4,1.36,8
1332,Credit Card,0.89,8,0.26,4
4262,Credit Card,0.81,3,1.32,8
7649,Pay on Delivery,0.8,4,1.25,9
9551,Pay on Delivery,0.89,8,0.5,4
5116,UPI,0.85,3,1.65,8
4638,Debit Card,0.94,2,1.76,1
4855,Amazon Pay Balance,0.94,6,0.5,10
3178,Amazon Pay Later,0.98,6,0.24,6
7731,Easy Monthly Installments (EMI),0.95,7,1.25,7
2181,Amazon Pay Later,0.81,3,1.01,2
4893,Pay on Delivery,0.87,3,0.91,0
7044,UPI,0.85,8,1.55,1
138,Easy Monthly Installments (EMI),0.88,9,1.94,9
6328,Easy Monthly Installments (EMI),0.83,6,1.01,4
3473,Amazon Pay Later,0.82,2,0.11,8
5450,Debit Card,0.9,8,1.23,4
2833,UPI,0.94,4,1.34,0
3580,Debit Card,0.94,3,1.67,0
5972,UPI,0.89,0,0.48,1
4165,Amazon Pay Later,0.9,8,1.1,0
7942,UPI,0.9,5,0.95,7
5570,Credit Card,0.94,1,1.36,1
4301,Easy Monthly Installments (EMI),0.81,6,0.22,10
6270,Amazon Pay Balance,0.94,2,1.78,7
3819,Amazon Pay Later,0.92,5,1.07,10
1907,Net Banking,0.84,7,1.77,4
6255,Amazon Pay Balance,0.81,2,0.75,0
761,Amazon Pay Later,0.82,4,1.34,3
7831,Amazon Pay Balance,0.9,5,1.92,1
7351,Credit Card,0.95,0,1.89,5
6239,Amazon Pay Balance,0.87,9,1.89,4
6091,UPI,0.88,6,0.18,8
6032,Pay on Delivery,0.99,3,0.87,2
7688,Amazon Pay Balance,0.84,9,0.22,4
9092,Amazon Pay Later,0.82,6,0.69,9
9912,Net Banking,0.87,6,0.43,6
8473,Net Banking,0.95,4,1.28,8
1888,Pay on Delivery,0.93,7,1.58,2
3267,Debit Card,0.88,7,1.08,3
667,Pay on Delivery,0.99,4,1.61,0
4189,Easy Monthly Installments (EMI),0.95,4,0.12,1
672,Amazon Pay Balance,0.81,6,1.66,2
6778,Net Banking,0.95,5,0.44,9
7571,Pay on Delivery,0.8,3,0.98,6
7957,Amazon Pay Balance,0.93,1,0.94,6
5125,Easy Monthly Installments (EMI),0.84,7,1.76,0
5586,Net Banking,0.94,2,1.94,8
4778,Easy Monthly Installments (EMI),0.86,1,0.58,2
3901,Amazon Pay Balance,0.97,9,0.23,2
6678,Amazon Pay Later,0.87,6,1.34,1
6982,Amazon Pay Balance,0.92,9,1.06,2
6377,Pay on Delivery,0.86,5,1.17,5
524,Easy Monthly Installments (EMI),0.98,7,0.19,9
2394,Amazon Pay Later,0.96,5,1.57,3
2594,Amazon Pay Later,0.85,6,0.54,1
9946,Debit Card,0.99,1,0.74,7
7241,Net Banking,0.87,9,0.53,0
6938,UPI,0.93,1,1.9,9
6191,Amazon Pay Later,0.95,5,0.42,7
5241,Easy Monthly Installments (EMI),0.8,8,1.49,1
6494,Net Banking,0.99,2,0.57,8
2879,Credit Card,0.87,9,0.91,3
4144,Amazon Pay Balance,0.84,7,1.99,3
3645,Pay on Delivery,0.97,4,0.29,6
4433,Easy Monthly Installments (EMI),0.94,5,1.77,2
1277,Credit Card,0.82,5,1.9,9
5812,Easy Monthly Installments (EMI),0.82,9,1.43,2
303,Amazon Pay Balance,0.94,2,0.12,3
639,Debit Card,0.81,4,1.66,9
56,Easy Monthly Installments (EMI),0.98,0,1.78,2
8718,Amazon Pay Later,0.95,1,1.96,9
8151,UPI,0.87,9,1.69,7
2126,Amazon Pay Later,0.87,2,0.95,8
365,Amazon Pay Balance,0.9,3,1.41,4
6810,Easy Monthly Installments (EMI),0.87,8,1.02,2
4622,UPI,0.96,0,0.77,6
5127,Amazon Pay Later,0.99,2,1.29,2
5123,UPI,0.92,2,1.56,5
1647,Pay on Delivery,0.89,5,1.31,10
919,Amazon Pay Balance,0.84,4,1.67,3
2798,Debit Card,0.93,2,0.44,6
6507,Debit Card,0.94,3,0.81,5
5871,Easy Monthly Installments (EMI),0.94,6,0.69,6
1532,Amazon Pay Later,0.81,2,0.47,3
8173,Credit Card,0.98,8,0.94,10
3346,Amazon Pay Balance,0.87,7,1.9,5
7674,Amazon Pay Later,0.95,1,1.12,9
6950,Amazon Pay Later,0.95,4,0.64,6
6883,Debit Card,0.93,3,0.77,9
1907,Easy Monthly Installments (EMI),0.88,4,1.26,7
3087,UPI,0.92,2,0.77,9
8153,Amazon Pay Balance,0.81,9,1.12,8
5751,Pay on Delivery,0.95,0,0.62,2
8906,UPI,0.82,7,0.76,4
1063,Net Banking,0.88,8,1.44,9
1977,Net Banking,0.82,7,1.21,2
1297,Amazon Pay Balance,0.97,3,0.28,4
6230,Easy Monthly Installments (EMI),0.91,1,1.95,1
7642,Credit Card,0.94,3,0.19,2
126,Net Banking,0.94,8,0.26,6
4633,Debit Card,0.97,9,1.43,7
6289,Credit Card,0.83,8,1.45,4
3597,Amazon Pay Later,0.93,4,0.14,2
6169,Net Banking,0.92,4,1.32,3
9796,Debit Card,0.81,9,0.16,2
7562,Amazon Pay Later,0.84,2,1.93,2
8259,Credit Card,0.85,5,1.42,8
233,Amazon Pay Balance,0.81,6,0.45,3
9362,Amazon Pay Later,0.87,9,0.4,5
6372,UPI,0.81,8,1.18,2
4207,Amazon Pay Balance,0.91,6,1.3,7
9686,Amazon Pay Balance,0.84,2,1.68,10
7944,Credit Card,0.86,6,1.82,3
6892,Credit Card,0.98,0,0.85,7
6739,Debit Card,0.9,1,1.7,1
2473,Debit Card,0.85,3,1.13,8
2740,UPI,0.92,6,0.99,1
5402,Amazon Pay Balance,0.84,8,1.43,2
1762,Pay on Delivery,0.81,4,0.3,2
877,Easy Monthly Installments (EMI),0.8,7,0.6,4
3813,UPI,0.99,6,1.65,2
9505,UPI,0.94,4,1.06,7
1461,Easy Monthly Installments (EMI),0.96,2,1.83,9
1734,Easy Monthly Installments (EMI),1.0,2,0.27,6
1606,Easy Monthly Installments (EMI),0.99,5,0.7,10
5623,Credit Card,0.95,9,0.78,0
6768,UPI,0.94,3,0.9,5
6987,UPI,0.87,2,1.97,1
3518,Amazon Pay Later,0.82,3,0.69,7
3736,Easy Monthly Installments (EMI),0.91,2,1.09,9
9353,Easy Monthly Installments (EMI),0.92,9,1.12,7
8435,Debit Card,0.99,5,1.56,6
2591,Debit Card,0.89,6,1.08,7
1064,Amazon Pay Balance,0.94,3,1.25,0
4325,Debit Card,0.91,2,1.53,7
9112,Net Banking,0.84,2,0.29,0
5343,Amazon Pay Balance,0.92,2,1.93,2
6,Pay on Delivery,0.91,8,1.71,3
7490,Easy Monthly Installments (EMI),0.9,2,0.84,2
8660,Amazon Pay Later,0.9,2,1.48,1
8196,Debit Card,0.83,7,1.55,10
5967,Amazon Pay Later,0.89,3,1.72,10
8838,Debit Card,0.92,6,0.46,2
118,Debit Card,0.9,2,1.44,8
2552,Amazon Pay Later,0.9,7,0.16,1
5561,UPI,0.82,2,0.32,4
4290,UPI,0.84,4,1.57,2
847,UPI,0.86,0,1.64,8
6317,Net Banking,0.88,4,1.23,6
6470,UPI,0.92,5,1.21,9
9334,Debit Card,0.97,6,1.52,2
8916,Easy Monthly Installments (EMI),0.83,1,1.82,1
225,Credit Card,0.8,1,0.9,1
4209,Amazon Pay Later,0.89,8,0.32,4
6284,Easy Monthly Installments (EMI),0.89,9,1.69,8
2049,Credit Card,0.91,0,0.75,1
6234,Easy Monthly Installments (EMI),0.97,1,0.35,1
9766,Net Banking,0.96,1,1.27,7
1829,Credit Card,0.82,9,1.2,2
1918,Pay on Delivery,0.99,6,1.0,2
4235,Amazon Pay Balance,0.82,5,1.73,5
6989,UPI,0.93,8,0.62,5
2027,Pay on Delivery,0.93,6,0.13,5
3745,Net Banking,0.94,2,0.71,4
9094,Easy Monthly Installments (EMI),0.85,2,0.12,3
10,Debit Card,0.87,0,1.13,8
261,UPI,0.91,7,0.82,10
6039,Pay on Delivery,0.84,0,1.65,3
9866,UPI,0.8,1,1.62,0
2220,Credit Card,0.91,6,0.93,7
7042,Amazon Pay Balance,0.89,0,0.51,10
2061,UPI,0.93,3,0.9,7
5288,Easy Monthly Installments (EMI),0.83,8,1.32,10
1620,Easy Monthly Installments (EMI),0.97,7,0.46,2
8513,Amazon Pay Later,0.83,7,1.57,8
1343,Amazon Pay Later,0.98,2,0.73,6
2833,UPI,0.89,4,1.87,6
2825,Credit Card,0.91,3,1.07,4
1995,Credit Card,0.98,7,1.71,2
3491,Debit Card,0.86,6,1.27,9
9311,Net Banking,0.84,6,1.15,4
7985,Net Banking,0.89,9,1.4,2
1605,Pay on Delivery,0.85,9,1.64,2
236,Net Banking,0.91,6,1.32,0
1909,Amazon Pay Balance,0.86,0,1.61,3
8568,Credit Card,0.97,6,0.46,8
3531,Debit Card,0.92,3,0.63,5
5257,Amazon Pay Later,0.8,2,0.54,5
2636,Easy Monthly Installments (EMI),0.96,4,1.62,5
8163,Net Banking,0.87,1,0.26,4
9763,Amazon Pay Later,0.86,7,1.61,1
2561,Amazon Pay Later,0.88,8,0.84,4
5416,UPI,0.93,4,0.25,10
3392,Amazon Pay Balance,0.89,2,0.91,9
5952,Debit Card,0.93,9,0.67,2
5469,Amazon Pay Balance,0.83,6,1.22,9
8008,UPI,0.99,0,1.0,10
9065,Debit Card,0.95,9,0.66,1
9445,Debit Card,0.85,2,1.74,3
6414,Credit Card,0.94,8,0.87,9
6942,Amazon Pay Balance,0.92,1,0.99,8
9507,Amazon Pay Balance,0.82,8,1.71,6
4821,Credit Card,0.84,0,0.27,9
2899,Pay on Delivery,0.81,3,0.84,8
7547,Amazon Pay Later,0.96,9,0.87,2
78,UPI,0.91,5,1.04,1
7578,Amazon Pay Balance,0.86,6,0.3,8
4228,Credit Card,0.83,2,0.3,5
601,Easy Monthly Installments (EMI),0.9,8,0.89,9
1066,Pay on Delivery,0.91,3,0.16,3
2137,Debit Card,0.94,4,0.58,3
9511,Net Banking,0.99,7,0.48,9
6944,Easy Monthly Installments (EMI),0.89,2,1.03,9
7805,Credit Card,0.88,7,0.12,5
6566,Net Banking,0.87,0,1.38,6
5985,Amazon Pay Later,0.97,7,1.73,10
5143,UPI,0.83,9,1.44,9
4671,Net Banking,0.87,7,1.65,4
2191,Pay on Delivery,0.94,5,1.32,7
9185,Amazon Pay Later,0.8,4,1.06,9
2713,Net Banking,0.86,8,0.52,0
2193,Debit Card,0.93,5,0.63,0
1249,Debit Card,0.84,0,0.7,3
4034,Pay on Delivery,0.86,5,0.17,7
1998,Debit Card,0.9,0,1.83,10
3688,Debit Card,0.88,5,1.81,7
4019,Credit Card,0.82,2,0.3,5
1971,Debit Card,0.99,5,1.16,4
8390,Easy Monthly Installments (EMI),0.81,5,0.99,9
5766,Debit Card,0.95,0,1.4,9
1203,Easy Monthly Installments (EMI),0.81,8,1.25,1
8136,Credit Card,0.89,7,0.34,4
5568,Debit Card,0.84,1,1.35,4
7668,Pay on Delivery,0.83,1,1.26,1
5743,Amazon Pay Later,0.83,4,1.11,7
5789,Pay on Delivery,0.89,9,0.86,9
5409,Amazon Pay Later,0.9,1,1.91,4
8670,Amazon Pay Balance,0.83,0,1.71,4
9447,Amazon Pay Later,1.0,1,1.21,0
923,UPI,0.85,4,0.11,0
420,UPI,0.89,9,0.92,10
2205,UPI,0.84,6,1.43,0
1121,Credit Card,0.9,4,0.32,7
951,Pay on Delivery,0.95,0,0.87,9
2337,Amazon Pay Later,0.9,6,0.46,1
5374,Pay on Delivery,0.86,5,0.74,7
2244,Easy Monthly Installments (EMI),0.85,6,0.15,5
2646,UPI,0.95,1,0.34,4
4613,Amazon Pay Balance,0.82,4,0.96,5
1866,Credit Card,0.87,7,1.81,3
6029,Amazon Pay Balance,0.83,6,1.03,10
7327,Amazon Pay Later,0.85,5,0.96,2
6372,Debit Card,0.83,5,1.6,10
6360,Amazon Pay Balance,0.98,0,0.61,3
7864,Debit Card,0.95,0,0.28,8
3229,Credit Card,0.91,6,0.5,7
3720,Amazon Pay Balance,0.84,2,1.6,10
2372,Amazon Pay Balance,0.9,5,1.39,7
2892,Net Banking,0.9,4,0.27,0
3757,Credit Card,0.92,2,1.37,4
4226,Credit Card,0.81,5,1.87,5
95,UPI,0.99,2,0.19,8
2675,Amazon Pay Later,0.89,7,1.27,9
6899,Amazon Pay Balance,0.99,6,0.82,9
794,Pay on Delivery,0.8,8,1.05,5
2117,Amazon Pay Balance,0.85,4,1.1,0
5780,Easy Monthly Installments (EMI),0.82,0,1.56,0
6167,Credit Card,0.95,9,1.16,6
815,Pay on Delivery,0.86,7,1.23,2
346,Credit Card,0.97,1,0.73,6
8555,Amazon Pay Later,0.97,5,0.34,4
2444,Credit Card,0.93,0,1.4,0
7784,Debit Card,0.93,5,0.1,10
985,Debit Card,0.94,3,0.72,7
7791,Net Banking,0.93,4,0.51,8
9832,Debit Card,0.88,9,0.84,5
828,Debit Card,0.94,6,0.69,1
3532,Amazon Pay Later,0.98,5,1.44,8
7148,Amazon Pay Balance,0.87,0,0.59,1
4452,Debit Card,0.99,8,1.17,5
3877,Pay on Delivery,0.8,5,0.97,9
5960,Net Banking,0.87,5,1.62,3
127,Credit Card,0.83,8,0.91,5
3178,Debit Card,0.83,9,1.74,3
8796,Net Banking,0.96,4,0.1,10
6025,Amazon Pay Later,0.98,5,1.25,2
5110,Easy Monthly Installments (EMI),0.96,5,0.12,10
4147,Easy Monthly Installments (EMI),1.0,6,1.46,7
7197,Easy Monthly Installments (EMI),0.84,8,0.55,4
3369,Credit Card,0.83,4,0.82,0
3798,Net Banking,0.9,4,0.82,7
1793,Debit Card,0.97,3,1.71,2
5733,Amazon Pay Balance,0.81,9,0.29,3
3477,Credit Card,1.0,3,1.37,8
3418,Credit Card,0.92,7,1.96,2
1646,Easy Monthly Installments (EMI),1.0,1,0.14,4
9398,Amazon Pay Balance,0.87,9,1.94,7
3031,Easy Monthly Installments (EMI),0.89,7,0.13,5
2873,Credit Card,0.95,1,1.7,2
3073,Debit Card,0.96,0,1.93,7
1855,Easy Monthly Installments (EMI),0.85,9,1.99,4
4022,Easy Monthly Installments (EMI),0.99,8,0.97,5
4663,Pay on Delivery,0.97,7,1.75,10
6515,Easy Monthly Installments (EMI),0.8,5,0.33,2
5032,Credit Card,0.83,3,0.91,7
2709,Debit Card,0.9,1,0.69,3
7113,Amazon Pay Balance,0.89,7,0.85,8
9525,UPI,0.94,2,1.43,4
8394,Amazon Pay Balance,0.82,9,0.27,0
3508,Debit Card,0.93,3,2.0,8
6457,Amazon Pay Later,0.92,4,1.31,7
4213,Easy Monthly Installments (EMI),0.85,3,1.76,4
7971,Amazon Pay Balance,0.91,7,1.68,2
8767,Amazon Pay Later,0.84,8,1.56,8
537,Amazon Pay Later,0.83,0,0.17,6
1626,Debit Card,0.91,1,1.08,10
7974,Debit Card,1.0,3,0.72,7
8578,Pay on Delivery,0.85,0,0.31,2
8071,Easy Monthly Installments (EMI),0.87,5,0.75,5
8667,UPI,0.85,4,1.33,3
8610,Net Banking,0.85,6,0.54,2
6491,Credit Card,0.88,5,0.94,3
3601,Amazon Pay Balance,0.94,2,0.87,1
6784,Debit Card,0.81,4,0.2,4
9147,Amazon Pay Balance,0.99,2,1.29,7
4972,Net Banking,0.81,8,1.28,4
1206,Net Banking,0.98,1,1.94,1
1991,Easy Monthly Installments (EMI),0.98,5,0.67,6
5300,Amazon Pay Later,0.9,8,0.9,7
3573,Easy Monthly Installments (EMI),0.83,9,0.87,10
5976,Credit Card,0.91,6,1.85,3
6321,UPI,0.93,4,0.88,2
4381,Amazon Pay Balance,0.97,1,0.94,7
4758,Credit Card,0.91,1,0.58,9
2714,Pay on Delivery,0.88,3,0.1,1
5589,UPI,0.97,9,0.31,6
967,Amazon Pay Balance,1.0,1,1.44,9
4945,Credit Card,0.93,7,1.4,7
3433,Debit Card,0.97,9,0.71,4
689,Amazon Pay Balance,0.92,6,1.0,6
4244,Credit Card,0.94,6,0.67,8
3702,Net Banking,0.94,2,1.49,7
8534,UPI,0.94,6,1.7,4
5183,Credit Card,0.86,7,1.81,3
9917,Debit Card,0.92,4,0.43,2
6705,Easy Monthly Installments (EMI),0.92,0,1.42,5
4423,Amazon Pay Balance,0.86,0,1.93,3
9985,Pay on Delivery,0.87,3,1.34,10
1760,Amazon Pay Balance,0.95,1,0.77,3
9182,Amazon Pay Balance,0.92,6,1.31,6
2483,Debit Card,0.83,2,1.41,9
8059,UPI,0.97,3,0.85,4
952,Amazon Pay Balance,0.98,8,0.3,0
8915,UPI,0.89,1,1.25,4
2080,Credit Card,0.84,7,1.62,5
2718,Net Banking,0.99,0,2.0,0
4525,Pay on Delivery,0.98,2,0.52,2
9693,Net Banking,0.85,3,1.43,5
8478,UPI,0.82,5,0.15,6
7312,UPI,0.89,0,1.94,6
7187,Net Banking,0.94,7,0.12,6
2066,Amazon Pay Balance,0.84,1,0.78,8
769,Amazon Pay Later,0.9,4,0.25,1
5491,Amazon Pay Later,0.89,5,1.28,2
6646,Debit Card,0.98,7,0.75,6
5084,Pay on Delivery,0.89,2,1.49,5
5233,Easy Monthly Installments (EMI),0.91,8,1.02,0
5798,Net Banking,0.99,4,0.9,9
9139,Net Banking,0.86,7,0.76,6
4927,Debit Card,0.86,3,0.26,1
6017,Pay on Delivery,0.96,8,0.49,3
3336,Amazon Pay Later,0.86,7,1.31,6
8039,Credit Card,0.97,4,1.04,3
4874,Amazon Pay Balance,0.82,2,0.23,5
1482,Amazon Pay Balance,0.82,0,1.13,10
6306,Credit Card,0.98,4,0.2,8
3452,Credit Card,0.91,4,1.07,4
55,Pay on Delivery,0.94,3,1.93,2
7644,Amazon Pay Later,0.85,9,0.68,5
3463,Debit Card,0.83,9,1.47,3
833,Credit Card,0.97,7,1.52,8
5955,Debit Card,0.87,2,0.87,1
8520,Pay on Delivery,0.89,9,1.23,9
7222,Easy Monthly Installments (EMI),0.81,8,1.0,4
3311,UPI,0.88,2,0.64,8
3301,Amazon Pay Balance,0.95,3,1.53,9
6723,Amazon Pay Later,0.96,5,1.44,6
7219,Amazon Pay Balance,0.94,8,1.81,4
7777,Amazon Pay Later,0.94,9,1.27,7
3676,Pay on Delivery,0.9,1,0.84,1
3055,UPI,0.91,1,1.46,3
7971,Amazon Pay Balance,0.95,1,1.28,5
2144,UPI,0.85,4,1.27,6
5208,Pay on Delivery,0.85,5,1.71,10
9504,Amazon Pay Later,0.99,2,1.83,7
2539,Credit Card,0.81,2,0.44,3
4548,Easy Monthly Installments (EMI),0.83,1,0.7,8
5620,Amazon Pay Balance,0.91,5,1.34,6
8357,UPI,0.95,0,1.16,1
6613,Net Banking,0.91,8,1.34,8
5006,Amazon Pay Balance,0.87,9,0.92,6
823,Amazon Pay Balance,1.0,3,0.88,4
944,Amazon Pay Balance,0.94,1,0.32,2
6151,Debit Card,0.97,5,1.28,8
4426,UPI,0.81,4,0.43,6
8967,UPI,0.85,2,1.37,2
2199,Amazon Pay Balance,0.87,2,1.94,4
4243,Pay on Delivery,0.84,4,0.59,2
3696,Pay on Delivery,0.81,3,0.37,2
3453,Credit Card,0.85,4,0.15,6
9107,Amazon Pay Balance,0.91,1,0.82,8
1309,Debit Card,0.94,0,0.51,4
4178,Amazon Pay Later,0.95,4,1.03,10
8706,Debit Card,0.81,0,1.1,3
6853,Pay on Delivery,0.89,2,0.76,3
6036,Credit Card,0.82,7,1.52,2
3595,Pay on Delivery,0.89,7,1.82,7
4842,Pay on Delivery,0.89,8,0.5,9
1410,Pay on Delivery,0.9,0,1.69,0
4567,Amazon Pay Balance,0.98,3,0.35,2
4492,Pay on Delivery,0.96,5,0.53,1
1556,UPI,0.93,6,1.17,10
805,Easy Monthly Installments (EMI),0.98,4,0.68,10
1280,Net Banking,0.94,6,0.18,6
7084,Amazon Pay Balance,0.96,9,0.66,5
5987,Credit Card,0.91,7,1.82,0
5620,UPI,0.91,9,0.43,2
1388,Debit Card,0.94,5,1.55,10
2680,Pay on Delivery,0.8,3,1.47,3
2107,Amazon Pay Later,0.94,0,0.3,9
8174,Amazon Pay Later,0.99,4,0.73,10
4224,Easy Monthly Installments (EMI),0.94,9,0.46,6
4832,Amazon Pay Balance,0.81,9,0.14,2
2769,Debit Card,0.88,9,0.43,3
3187,Easy Monthly Installments (EMI),0.96,3,0.48,10
2574,Net Banking,0.99,4,0.42,6
2600,Net Banking,0.87,3,0.27,3
4034,Easy Monthly Installments (EMI),0.97,8,1.1,8
8429,Credit Card,0.97,2,0.71,5
1305,Amazon Pay Later,0.82,2,1.83,1
7369,Debit Card,0.97,9,0.46,10
5878,Amazon Pay Balance,0.86,6,1.25,0
1302,Pay on Delivery,0.92,1,1.81,7
2542,UPI,0.91,8,0.19,10
2052,Amazon Pay Balance,0.93,7,1.08,2
6810,Amazon Pay Balance,0.95,5,0.96,6
8634,Debit Card,0.89,8,1.86,3
8997,Amazon Pay Later,0.98,2,1.36,2
75,Debit Card,0.96,3,0.76,8
6982,UPI,0.96,6,1.45,5
5476,Easy Monthly Installments (EMI),0.89,0,1.21,5
8233,Debit Card,0.81,0,0.76,5
7185,Credit Card,0.9,0,1.59,2
5797,Amazon Pay Balance,0.98,7,1.37,5
7142,Amazon Pay Later,0.84,5,0.11,3
1623,Pay on Delivery,1.0,2,1.74,1
8042,Net Banking,0.96,9,0.85,2
342,UPI,0.94,6,1.33,3
2075,Net Banking,0.94,5,0.85,10
7993,Amazon Pay Balance,0.92,4,1.77,0
646,Debit Card,0.94,2,1.34,6
4264,Net Banking,0.88,3,1.2,4
8802,Credit Card,0.97,0,1.96,10
