customer_id,payment_method,success_rate,cashback_offered,transaction_fee,customer_preference
7642,2,0.94,3,0.19,2
126,5,0.94,8,0.26,6
4633,3,0.97,9,1.43,7
6289,2,0.83,8,1.45,4
3597,1,0.93,4,0.14,2
6169,5,0.92,4,1.32,3
9796,3,0.81,9,0.16,2
7562,1,0.84,2,1.93,2
8259,2,0.85,5,1.42,8
233,0,0.81,6,0.45,3
9362,1,0.87,9,0.4,5
6372,7,0.81,8,1.18,2
4207,0,0.91,6,1.3,7
9686,0,0.84,2,1.68,10
7944,2,0.86,6,1.82,3
6892,2,0.98,0,0.85,7
6739,3,0.9,1,1.7,1
2473,3,0.85,3,1.13,8
2740,7,0.92,6,0.99,1
5402,0,0.84,8,1.43,2
1762,6,0.81,4,0.3,2
877,4,0.8,7,0.6,4
3813,7,0.99,6,1.65,2
9505,7,0.94,4,1.06,7
1461,4,0.96,2,1.83,9
1734,4,1.0,2,0.27,6
1606,4,0.99,5,0.7,10
5623,2,0.95,9,0.78,0
6768,7,0.94,3,0.9,5
6987,7,0.87,2,1.97,1
3518,1,0.82,3,0.69,7
3736,4,0.91,2,1.09,9
9353,4,0.92,9,1.12,7
8435,3,0.99,5,1.56,6
2591,3,0.89,6,1.08,7
1064,0,0.94,3,1.25,0
4325,3,0.91,2,1.53,7
9112,5,0.84,2,0.29,0
5343,0,0.92,2,1.93,2
6,6,0.91,8,1.71,3
7490,4,0.9,2,0.84,2
8660,1,0.9,2,1.48,1
8196,3,0.83,7,1.55,10
5967,1,0.89,3,1.72,10
8838,3,0.92,6,0.46,2
118,3,0.9,2,1.44,8
2552,1,0.9,7,0.16,1
5561,7,0.82,2,0.32,4
4290,7,0.84,4,1.57,2
847,7,0.86,0,1.64,8
6317,5,0.88,4,1.23,6
6470,7,0.92,5,1.21,9
9334,3,0.97,6,1.52,2
8916,4,0.83,1,1.82,1
225,2,0.8,1,0.9,1
4209,1,0.89,8,0.32,4
6284,4,0.89,9,1.69,8
2049,2,0.91,0,0.75,1
6234,4,0.97,1,0.35,1
9766,5,0.96,1,1.27,7
1829,2,0.82,9,1.2,2
1918,6,0.99,6,1.0,2
4235,0,0.82,5,1.73,5
6989,7,0.93,8,0.62,5
2027,6,0.93,6,0.13,5
3745,5,0.94,2,0.71,4
9094,4,0.85,2,0.12,3
10,3,0.87,0,1.13,8
261,7,0.91,7,0.82,10
6039,6,0.84,0,1.65,3
9866,7,0.8,1,1.62,0
2220,2,0.91,6,0.93,7
7042,0,0.89,0,0.51,10
2061,7,0.93,3,0.9,7
5288,4,0.83,8,1.32,10
1620,4,0.97,7,0.46,2
8513,1,0.83,7,1.57,8
1343,1,0.98,2,0.73,6
2833,7,0.89,4,1.87,6
2825,2,0.91,3,1.07,4
1995,2,0.98,7,1.71,2
3491,3,0.86,6,1.27,9
9311,5,0.84,6,1.15,4
7985,5,0.89,9,1.4,2
1605,6,0.85,9,1.64,2
236,5,0.91,6,1.32,0
1909,0,0.86,0,1.61,3
8568,2,0.97,6,0.46,8
3531,3,0.92,3,0.63,5
5257,1,0.8,2,0.54,5
2636,4,0.96,4,1.62,5
8163,5,0.87,1,0.26,4
9763,1,0.86,7,1.61,1
2561,1,0.88,8,0.84,4
5416,7,0.93,4,0.25,10
3392,0,0.89,2,0.91,9
5952,3,0.93,9,0.67,2
5469,0,0.83,6,1.22,9
8008,7,0.99,0,1.0,10
9065,3,0.95,9,0.66,1
9445,3,0.85,2,1.74,3
6414,2,0.94,8,0.87,9
6942,0,0.92,1,0.99,8
9507,0,0.82,8,1.71,6
4821,2,0.84,0,0.27,9
2899,6,0.81,3,0.84,8
7547,1,0.96,9,0.87,2
78,7,0.91,5,1.04,1
7578,0,0.86,6,0.3,8
4228,2,0.83,2,0.3,5
601,4,0.9,8,0.89,9
1066,6,0.91,3,0.16,3
2137,3,0.94,4,0.58,3
9511,5,0.99,7,0.48,9
6944,4,0.89,2,1.03,9
7805,2,0.88,7,0.12,5
6566,5,0.87,0,1.38,6
5985,1,0.97,7,1.73,10
5143,7,0.83,9,1.44,9
4671,5,0.87,7,1.65,4
2191,6,0.94,5,1.32,7
9185,1,0.8,4,1.06,9
2713,5,0.86,8,0.52,0
2193,3,0.93,5,0.63,0
1249,3,0.84,0,0.7,3
4034,6,0.86,5,0.17,7
1998,3,0.9,0,1.83,10
3688,3,0.88,5,1.81,7
4019,2,0.82,2,0.3,5
1971,3,0.99,5,1.16,4
8390,4,0.81,5,0.99,9
5766,3,0.95,0,1.4,9
1203,4,0.81,8,1.25,1
8136,2,0.89,7,0.34,4
5568,3,0.84,1,1.35,4
7668,6,0.83,1,1.26,1
5743,1,0.83,4,1.11,7
5789,6,0.89,9,0.86,9
5409,1,0.9,1,1.91,4
8670,0,0.83,0,1.71,4
9447,1,1.0,1,1.21,0
923,7,0.85,4,0.11,0
420,7,0.89,9,0.92,10
2205,7,0.84,6,1.43,0
1121,2,0.9,4,0.32,7
951,6,0.95,0,0.87,9
2337,1,0.9,6,0.46,1
5374,6,0.86,5,0.74,7
2244,4,0.85,6,0.15,5
2646,7,0.95,1,0.34,4
4613,0,0.82,4,0.96,5
1866,2,0.87,7,1.81,3
6029,0,0.83,6,1.03,10
7327,1,0.85,5,0.96,2
6372,3,0.83,5,1.6,10
6360,0,0.98,0,0.61,3
7864,3,0.95,0,0.28,8
3229,2,0.91,6,0.5,7
3720,0,0.84,2,1.6,10
2372,0,0.9,5,1.39,7
2892,5,0.9,4,0.27,0
3757,2,0.92,2,1.37,4
4226,2,0.81,5,1.87,5
95,7,0.99,2,0.19,8
2675,1,0.89,7,1.27,9
6899,0,0.99,6,0.82,9
794,6,0.8,8,1.05,5
2117,0,0.85,4,1.1,0
5780,4,0.82,0,1.56,0
6167,2,0.95,9,1.16,6
815,6,0.86,7,1.23,2
346,2,0.97,1,0.73,6
8555,1,0.97,5,0.34,4
2444,2,0.93,0,1.4,0
7784,3,0.93,5,0.1,10
985,3,0.94,3,0.72,7
7791,5,0.93,4,0.51,8
9832,3,0.88,9,0.84,5
828,3,0.94,6,0.69,1
3532,1,0.98,5,1.44,8
7148,0,0.87,0,0.59,1
4452,3,0.99,8,1.17,5
3877,6,0.8,5,0.97,9
5960,5,0.87,5,1.62,3
127,2,0.83,8,0.91,5
3178,3,0.83,9,1.74,3
8796,5,0.96,4,0.1,10
6025,1,0.98,5,1.25,2
5110,4,0.96,5,0.12,10
4147,4,1.0,6,1.46,7
7197,4,0.84,8,0.55,4
3369,2,0.83,4,0.82,0
3798,5,0.9,4,0.82,7
1793,3,0.97,3,1.71,2
5733,0,0.81,9,0.29,3
3477,2,1.0,3,1.37,8
3418,2,0.92,7,1.96,2
1646,4,1.0,1,0.14,4
9398,0,0.87,9,1.94,7
3031,4,0.89,7,0.13,5
2873,2,0.95,1,1.7,2
3073,3,0.96,0,1.93,7
1855,4,0.85,9,1.99,4
4022,4,0.99,8,0.97,5
4663,6,0.97,7,1.75,10
6515,4,0.8,5,0.33,2
5032,2,0.83,3,0.91,7
2709,3,0.9,1,0.69,3
7113,0,0.89,7,0.85,8
9525,7,0.94,2,1.43,4
8394,0,0.82,9,0.27,0
3508,3,0.93,3,2.0,8
6457,1,0.92,4,1.31,7
4213,4,0.85,3,1.76,4
7971,0,0.91,7,1.68,2
8767,1,0.84,8,1.56,8
537,1,0.83,0,0.17,6
1626,3,0.91,1,1.08,10
7974,3,1.0,3,0.72,7
8578,6,0.85,0,0.31,2
8071,4,0.87,5,0.75,5
8667,7,0.85,4,1.33,3
8610,5,0.85,6,0.54,2
6491,2,0.88,5,0.94,3
3601,0,0.94,2,0.87,1
6784,3,0.81,4,0.2,4
9147,0,0.99,2,1.29,7
4972,5,0.81,8,1.28,4
1206,5,0.98,1,1.94,1
1991,4,0.98,5,0.67,6
5300,1,0.9,8,0.9,7
3573,4,0.83,9,0.87,10
5976,2,0.91,6,1.85,3
6321,7,0.93,4,0.88,2
4381,0,0.97,1,0.94,7
4758,2,0.91,1,0.58,9
2714,6,0.88,3,0.1,1
5589,7,0.97,9,0.31,6
967,0,1.0,1,1.44,9
4945,2,0.93,7,1.4,7
3433,3,0.97,9,0.71,4
689,0,0.92,6,1.0,6
4244,2,0.94,6,0.67,8
3702,5,0.94,2,1.49,7
8534,7,0.94,6,1.7,4
5183,2,0.86,7,1.81,3
9917,3,0.92,4,0.43,2
6705,4,0.92,0,1.42,5
4423,0,0.86,0,1.93,3
9985,6,0.87,3,1.34,10
1760,0,0.95,1,0.77,3
9182,0,0.92,6,1.31,6
2483,3,0.83,2,1.41,9
8059,7,0.97,3,0.85,4
952,0,0.98,8,0.3,0
8915,7,0.89,1,1.25,4
2080,2,0.84,7,1.62,5
2718,5,0.99,0,2.0,0
4525,6,0.98,2,0.52,2
9693,5,0.85,3,1.43,5
8478,7,0.82,5,0.15,6
7312,7,0.89,0,1.94,6
7187,5,0.94,7,0.12,6
2066,0,0.84,1,0.78,8
769,1,0.9,4,0.25,1
5491,1,0.89,5,1.28,2
6646,3,0.98,7,0.75,6
5084,6,0.89,2,1.49,5
5233,4,0.91,8,1.02,0
5798,5,0.99,4,0.9,9
9139,5,0.86,7,0.76,6
4927,3,0.86,3,0.26,1
6017,6,0.96,8,0.49,3
3336,1,0.86,7,1.31,6
8039,2,0.97,4,1.04,3
4874,0,0.82,2,0.23,5
1482,0,0.82,0,1.13,10
6306,2,0.98,4,0.2,8
3452,2,0.91,4,1.07,4
55,6,0.94,3,1.93,2
7644,1,0.85,9,0.68,5
3463,3,0.83,9,1.47,3
833,2,0.97,7,1.52,8
5955,3,0.87,2,0.87,1
8520,6,0.89,9,1.23,9
7222,4,0.81,8,1.0,4
3311,7,0.88,2,0.64,8
3301,0,0.95,3,1.53,9
6723,1,0.96,5,1.44,6
7219,0,0.94,8,1.81,4
7777,1,0.94,9,1.27,7
3676,6,0.9,1,0.84,1
3055,7,0.91,1,1.46,3
7971,0,0.95,1,1.28,5
2144,7,0.85,4,1.27,6
5208,6,0.85,5,1.71,10
9504,1,0.99,2,1.83,7
2539,2,0.81,2,0.44,3
4548,4,0.83,1,0.7,8
5620,0,0.91,5,1.34,6
8357,7,0.95,0,1.16,1
6613,5,0.91,8,1.34,8
5006,0,0.87,9,0.92,6
823,0,1.0,3,0.88,4
944,0,0.94,1,0.32,2
6151,3,0.97,5,1.28,8
4426,7,0.81,4,0.43,6
8967,7,0.85,2,1.37,2
2199,0,0.87,2,1.94,4
4243,6,0.84,4,0.59,2
3696,6,0.81,3,0.37,2
3453,2,0.85,4,0.15,6
9107,0,0.91,1,0.82,8
1309,3,0.94,0,0.51,4
4178,1,0.95,4,1.03,10
8706,3,0.81,0,1.1,3
6853,6,0.89,2,0.76,3
6036,2,0.82,7,1.52,2
3595,6,0.89,7,1.82,7
4842,6,0.89,8,0.5,9
1410,6,0.9,0,1.69,0
4567,0,0.98,3,0.35,2
4492,6,0.96,5,0.53,1
1556,7,0.93,6,1.17,10
805,4,0.98,4,0.68,10
1280,5,0.94,6,0.18,6
7084,0,0.96,9,0.66,5
5987,2,0.91,7,1.82,0
5620,7,0.91,9,0.43,2
1388,3,0.94,5,1.55,10
2680,6,0.8,3,1.47,3
2107,1,0.94,0,0.3,9
8174,1,0.99,4,0.73,10
4224,4,0.94,9,0.46,6
4832,0,0.81,9,0.14,2
2769,3,0.88,9,0.43,3
3187,4,0.96,3,0.48,10
2574,5,0.99,4,0.42,6
2600,5,0.87,3,0.27,3
4034,4,0.97,8,1.1,8
8429,2,0.97,2,0.71,5
1305,1,0.82,2,1.83,1
7369,3,0.97,9,0.46,10
5878,0,0.86,6,1.25,0
1302,6,0.92,1,1.81,7
2542,7,0.91,8,0.19,10
2052,0,0.93,7,1.08,2
6810,0,0.95,5,0.96,6
8634,3,0.89,8,1.86,3
8997,1,0.98,2,1.36,2
75,3,0.96,3,0.76,8
6982,7,0.96,6,1.45,5
5476,4,0.89,0,1.21,5
8233,3,0.81,0,0.76,5
7185,2,0.9,0,1.59,2
5797,0,0.98,7,1.37,5
7142,1,0.84,5,0.11,3
1623,6,1.0,2,1.74,1
8042,5,0.96,9,0.85,2
342,7,0.94,6,1.33,3
2075,5,0.94,5,0.85,10
7993,0,0.92,4,1.77,0
646,3,0.94,2,1.34,6
4264,5,0.88,3,1.2,4
8802,2,0.97,0,1.96,10
6137,3,0.94,8,0.63,8
8647,0,0.95,4,0.22,5
9901,5,0.96,1,1.08,7
2970,6,0.82,8,0.91,8
3029,4,0.81,6,0.96,5
7644,7,0.96,7,1.28,6
2682,5,0.85,2,1.27,5
3630,6,0.92,6,0.85,5
4226,4,0.89,0,1.74,1
3068,4,0.8,5,1.34,4
5942,5,0.81,9,1.79,5
1387,1,0.97,5,1.83,9
2867,5,0.92,9,0.42,4
4789,0,0.9,5,1.39,3
5491,4,0.99,2,0.7,5
4125,7,0.83,5,1.69,5
8341,0,0.85,2,1.49,7
3851,2,0.95,9,0.48,7
5416,3,0.96,8,1.88,9
7680,5,0.88,6,1.4,0
6820,1,0.99,3,1.9,1
9329,7,0.99,2,0.48,10
8379,1,0.8,5,1.75,0
9443,1,0.83,8,1.37,9
1334,1,0.96,2,1.15,6
4151,5,0.87,7,1.66,7
6767,7,0.82,5,1.3,2
2712,7,0.96,3,1.37,2
4854,4,0.89,4,0.58,6
6213,1,0.9,2,1.65,7
7480,4,0.84,1,1.34,5
5409,4,0.93,8,1.7,7
9978,3,0.91,2,0.77,1
7716,5,0.84,5,0.73,6
8943,5,0.87,4,0.15,4
1763,0,0.92,9,1.56,5
7102,6,0.98,7,0.73,6
7675,4,0.98,4,0.72,8
6123,5,0.86,7,1.41,6
482,1,0.95,4,0.58,10
154,6,0.96,9,1.83,0
7618,2,0.96,5,1.12,4
1525,1,0.91,4,1.94,10
2121,7,0.8,1,0.25,10
2344,5,0.95,9,0.74,10
5137,6,0.82,9,0.82,3
5761,5,0.82,5,1.49,7
1241,0,0.92,6,0.5,6
61,4,1.0,2,0.81,3
9131,2,0.85,2,1.83,10
1640,5,0.93,6,0.32,2
6186,0,0.86,9,1.52,5
7971,0,0.98,3,1.43,7
1253,2,0.92,1,0.35,2
4204,1,0.84,8,1.41,4
8364,1,0.85,8,1.18,9
9651,1,0.89,5,0.65,0
3550,3,0.82,1,0.69,9
4198,4,0.82,2,1.68,9
7010,6,0.94,4,0.54,7
6668,4,0.88,4,1.07,6
2323,1,0.95,8,1.39,7
9829,2,0.82,9,0.35,1
4091,3,0.92,2,1.87,6
6961,4,0.89,1,0.6,3
3005,1,0.81,9,0.71,1
5137,3,0.91,7,1.37,8
330,6,0.82,6,0.25,4
3641,2,0.97,8,1.29,6
7983,1,0.93,2,1.84,3
4108,6,0.91,5,0.57,9
1342,7,0.83,4,0.79,10
8408,6,0.86,4,0.54,10
339,5,0.9,9,1.66,3
5896,2,0.93,7,0.42,2
2709,6,0.84,0,0.76,0
1751,6,0.8,0,1.24,1
5605,0,0.87,2,0.87,8
2422,0,0.9,1,0.22,0
7120,6,0.84,1,1.9,4
8902,6,0.9,1,0.74,1
5320,2,0.87,3,0.95,3
6610,0,0.89,0,0.42,10
5388,4,0.87,9,1.74,6
3994,2,0.93,8,0.65,4
8681,7,0.81,4,0.14,0
8045,2,0.83,4,0.7,2
8239,1,0.89,8,1.97,9
4874,1,0.87,4,0.38,8
4807,3,0.88,7,0.16,0
8593,0,0.96,0,1.2,9
5914,6,0.98,0,0.81,3
7125,5,0.85,3,1.61,4
3158,0,0.97,7,1.49,9
391,4,0.89,2,0.45,2
4431,2,0.85,0,1.17,2
8821,5,1.0,8,0.16,0
7687,5,0.96,8,0.94,5
4233,6,1.0,8,1.46,3
8008,6,0.83,8,0.89,7
1522,0,0.83,1,0.32,5
9019,5,0.9,3,0.22,2
1501,5,0.93,1,1.72,6
6738,1,0.83,6,1.79,2
3295,7,0.97,2,0.75,8
5086,6,0.91,8,0.41,7
2420,2,0.88,6,1.96,2
9127,0,0.92,7,1.14,10
3043,6,0.93,8,1.01,1
4498,1,0.81,7,1.51,2
1467,4,1.0,6,0.42,3
3562,6,0.87,8,1.2,2
615,4,0.81,0,1.79,8
5393,3,0.97,3,0.14,10
7694,5,1.0,3,1.38,9
9375,5,0.96,4,1.15,1
3224,0,0.97,7,1.91,7
7139,7,0.93,9,0.59,6
2668,7,0.98,0,1.73,0
7981,0,0.81,5,0.69,5
131,0,0.95,8,0.92,5
2984,1,0.93,9,0.51,8
4279,4,0.81,7,1.74,9
7127,0,0.91,1,0.47,10
8231,4,0.9,6,1.73,7
7695,6,0.94,4,0.97,6
6641,6,0.82,1,1.69,6
5469,3,0.96,0,0.6,4
921,4,0.83,1,0.35,1
7565,1,0.88,9,1.15,9
8685,6,0.98,5,1.07,4
9324,5,0.91,7,0.78,0
8503,5,0.88,2,1.36,10
8931,6,0.81,4,0.28,9
3242,6,0.93,1,1.28,5
546,6,1.0,7,0.5,1
4347,4,0.98,3,0.35,0
9997,5,0.94,9,1.83,0
3811,5,0.82,5,0.97,0
7207,2,0.85,2,1.55,3
9006,6,0.84,7,0.27,4
2033,3,0.87,7,0.21,4
8437,6,0.85,2,1.04,10
272,1,0.85,8,0.7,0
3512,1,0.92,9,0.11,10
1772,5,0.86,4,0.45,5
9455,6,0.94,9,0.52,2
4362,7,0.99,8,0.65,3
7070,1,0.93,6,1.77,4
921,6,0.95,9,0.9,3
8191,3,0.95,2,1.39,3
3431,0,0.87,5,0.13,9
4436,6,0.8,9,1.65,0
3761,3,0.81,1,0.56,1
2051,5,0.86,5,0.69,1
1166,5,0.94,4,0.19,1
8568,2,0.98,2,0.88,9
2034,4,0.99,6,1.72,0
6468,1,0.81,3,0.82,9
146,4,1.0,5,1.83,7
4389,6,0.86,8,1.75,0
7833,4,0.97,5,0.22,7
8624,1,0.84,3,0.68,0
8897,1,0.81,9,1.83,9
8174,6,0.88,1,0.16,2
2633,5,0.97,8,1.56,8
4495,1,0.84,3,1.82,7
8057,7,0.83,3,1.56,1
7512,7,0.98,1,1.51,3
9156,0,0.99,4,1.7,7
1829,1,0.8,5,1.37,8
9131,2,0.95,9,0.9,6
4806,0,0.86,5,0.22,0
807,5,0.87,2,1.6,7
9656,1,0.89,8,1.82,0
7487,7,0.89,6,1.07,8
8203,2,0.9,2,1.11,7
1869,6,0.92,3,0.87,3
7879,0,0.89,6,1.73,9
5691,2,0.94,7,0.13,10
7828,1,0.94,5,1.29,3
5430,3,0.89,3,1.82,3
9077,2,0.83,1,0.3,5
3565,2,0.93,9,1.92,1
1390,5,0.95,7,1.94,3
7275,7,0.93,0,1.87,3
825,6,0.92,8,0.98,7
2266,1,0.85,7,0.83,1
937,2,0.93,2,1.44,7
6403,1,0.87,9,0.71,9
3846,7,0.98,3,0.23,10
1797,5,0.93,9,1.81,1
8246,1,0.86,3,1.31,8
7215,4,0.89,1,0.49,8
727,7,0.97,9,0.13,5
2737,7,0.87,4,1.47,9
1914,6,0.91,2,1.72,4
9789,0,0.94,0,0.87,6
7658,5,0.95,1,0.25,7
2467,5,0.83,6,1.33,7
9042,6,0.91,0,0.66,2
7313,4,0.98,1,0.37,2
8195,1,0.99,9,1.07,4
7907,3,0.93,6,1.02,4
4877,4,1.0,0,1.08,1
7288,0,0.91,6,1.67,4
893,5,0.89,7,1.02,0
4676,7,0.91,1,1.81,10
1934,5,0.82,3,1.7,6
1381,4,0.88,6,1.34,10
1291,3,0.89,0,0.21,6
1641,2,0.97,5,1.74,0
7491,2,0.95,4,1.82,2
9180,6,0.92,5,0.81,7
1219,5,0.87,7,1.1,10
5017,5,0.84,0,0.63,8
6882,0,0.87,2,0.13,2
9548,5,0.94,8,1.01,5
9753,3,0.85,7,0.35,5
9611,5,0.89,3,0.45,5
955,1,0.88,9,1.01,4
9176,4,0.95,8,1.75,5
7292,6,0.98,6,1.7,5
975,3,0.94,1,1.93,9
4134,0,0.87,0,1.02,5
5371,1,0.89,0,1.15,7
3973,1,0.83,2,1.66,10
5296,4,0.83,9,1.43,5
9106,2,0.83,1,0.45,2
8229,3,0.83,3,0.86,6
9904,4,0.84,7,1.87,5
3021,1,0.84,4,0.38,10
8988,0,0.82,4,0.5,8
4037,4,0.93,5,0.86,3
5069,2,1.0,4,1.89,0
5234,1,0.98,4,0.32,5
9517,4,0.81,6,1.38,8
318,3,0.88,5,0.35,7
2397,2,0.97,9,1.1,1
2163,3,0.83,1,1.12,2
2746,3,0.97,0,0.18,7
1592,3,0.92,0,1.91,10
6184,4,0.99,3,1.63,8
3931,2,0.98,1,0.68,7
1313,4,0.94,5,0.35,9
9478,4,0.93,8,0.76,0
4312,4,0.84,9,1.8,2
7315,1,0.82,9,0.35,10
2384,5,0.88,7,0.76,7
3240,7,0.84,3,1.04,0
2140,1,0.82,1,0.16,6
1705,2,0.86,0,0.61,3
6925,7,0.97,6,1.23,6
363,7,0.8,9,0.72,3
2605,7,0.86,2,1.75,7
9909,5,0.88,5,1.88,5
4287,4,0.9,4,0.94,9
3739,6,0.84,4,1.11,9
2470,0,0.99,1,1.3,7
4796,2,0.92,8,1.36,0
6151,6,0.9,3,0.22,8
557,5,0.8,9,0.2,10
9018,5,0.9,0,1.74,8
2809,0,0.97,1,0.52,5
5151,7,0.84,8,1.21,8
7562,4,0.87,6,1.29,5
2720,0,0.8,9,0.41,5
6507,6,1.0,1,1.55,3
3742,6,0.81,6,1.75,2
9767,0,0.98,3,0.64,2
3999,5,0.86,9,1.77,1
2404,2,0.92,1,0.25,3
8781,3,0.94,3,1.62,8
9740,4,0.83,4,1.32,6
295,6,0.89,3,1.21,2
5344,6,0.87,2,0.54,7
9883,0,0.81,5,0.79,8
1137,4,0.97,0,1.83,0
2065,0,0.81,7,0.98,0
7010,7,0.93,4,1.23,8
4544,4,0.86,7,1.88,8
1008,7,0.84,9,0.99,6
5446,6,0.93,3,0.84,2
5353,5,0.91,3,1.8,3
9440,7,0.86,4,1.83,6
1436,4,0.9,4,0.77,8
572,1,0.85,5,1.22,7
2383,4,0.97,4,1.93,7
9438,0,0.86,4,0.21,0
5085,7,0.85,7,0.18,5
278,2,0.95,5,1.08,5
7060,1,0.8,1,0.65,4
1888,5,0.85,3,1.21,10
1266,3,0.88,3,1.48,0
7492,0,0.98,4,0.23,2
1041,0,0.99,5,1.78,3
9110,2,0.94,4,0.63,9
8074,3,0.9,5,0.82,6
9078,6,0.93,7,0.74,4
2753,3,0.88,3,1.7,1
8214,5,0.86,2,0.42,2
4570,5,0.99,8,0.15,0
6354,1,0.82,2,1.95,5
2354,6,0.87,7,1.96,7
7438,0,0.98,9,0.59,3
4800,7,0.94,4,0.12,1
687,5,0.81,8,1.33,3
8477,2,0.8,2,1.33,9
4812,2,0.9,9,1.89,3
8955,2,0.9,9,0.67,4
5347,4,0.89,7,0.46,2
5044,6,0.86,6,1.27,8
2429,6,1.0,6,1.17,6
5127,5,0.85,9,1.46,8
8221,5,0.9,8,1.78,6
9099,2,0.88,7,1.16,9
7814,6,0.83,2,0.39,3
9646,6,0.84,5,1.24,4
3357,5,0.98,5,0.81,6
8708,4,0.97,4,0.96,5
7267,7,0.84,2,1.92,8
6541,7,0.98,8,1.15,2
39,1,0.84,6,0.38,7
3343,6,0.93,3,0.94,10
9079,0,0.82,5,0.53,9
2845,7,0.98,4,0.36,10
1099,1,0.81,0,1.45,3
7028,3,0.91,1,1.29,8
1824,0,0.96,0,1.05,0
3156,6,0.82,8,0.9,4
3094,7,0.88,8,0.71,3
5659,4,0.81,4,0.27,4
3779,3,0.94,7,0.67,5
2897,1,0.86,9,1.69,0
989,7,0.91,3,1.59,7
4117,6,0.99,0,1.95,10
6447,7,0.86,3,1.35,2
4180,5,0.81,6,1.15,6
1683,3,0.94,1,0.66,6
5627,7,0.96,1,0.25,8
7425,2,0.99,5,1.27,10
934,4,0.83,8,1.03,10
3599,5,0.88,2,1.54,6
1981,5,0.97,6,0.88,7
3057,7,0.96,9,1.97,3
8985,4,0.92,8,0.86,9
792,5,0.85,8,0.73,3
5391,0,0.86,3,1.75,9
6636,3,0.82,1,0.85,7
2256,0,0.98,0,1.75,3
3611,1,0.83,5,0.15,3
1608,0,0.91,4,1.42,9
5180,4,0.92,5,0.24,2
6574,2,0.87,6,0.38,2
985,5,0.87,8,1.43,10
5777,4,0.93,9,0.65,3
3677,5,0.88,9,0.5,1
3381,6,0.85,5,1.62,2
8712,2,0.88,5,1.9,10
8783,5,0.96,2,0.54,1
1051,0,0.99,7,0.7,10
3634,6,0.93,8,1.46,5
6343,6,0.96,0,1.65,2
960,1,0.91,5,2.0,1
6060,6,0.92,6,0.62,8
8885,6,1.0,7,1.16,7
5656,7,0.89,9,0.35,4
4474,2,0.81,7,0.73,8
2947,0,0.99,6,0.19,4
7726,4,0.96,7,0.5,4
527,0,0.88,8,1.06,10
3225,0,1.0,9,0.41,10
1876,7,0.87,6,1.79,3
1764,3,0.87,2,1.45,2
8713,5,0.92,8,0.15,9
5798,5,0.85,0,1.77,8
9209,4,0.94,7,1.96,3
7100,6,0.83,5,1.05,6
5110,1,0.82,2,0.7,4
6645,4,0.91,8,0.6,6
117,3,0.91,5,0.27,7
2434,5,0.82,6,1.03,7
5464,1,0.99,1,0.2,9
584,4,0.91,0,1.06,5
8587,1,0.83,0,0.58,4
3789,0,0.86,2,1.01,10
4168,2,0.96,2,0.89,1
8466,0,0.9,7,0.68,7
1390,7,0.84,6,0.95,4
8358,6,0.82,9,1.0,7
9760,5,0.89,7,1.68,5
6155,1,0.87,0,1.36,7
5421,4,0.93,3,0.92,0
8921,6,0.99,7,1.82,8
2044,2,0.85,9,1.54,8
4198,4,0.97,1,0.24,2
3497,5,0.98,6,0.39,4
779,1,0.98,7,0.26,6
214,1,0.99,8,0.71,7
3763,0,0.97,6,0.93,6
9769,2,0.92,8,1.06,2
6732,2,0.88,1,1.72,6
3118,5,0.9,0,0.13,0
5792,1,0.97,0,0.91,4
8784,6,0.86,3,0.88,8
2721,2,0.83,0,1.9,1
8906,2,0.83,6,0.56,2
9128,4,0.97,7,0.33,8
6048,5,0.95,2,0.37,2
8033,0,0.9,0,1.09,7
2,4,0.85,2,0.84,5
6369,4,0.94,1,1.53,6
1950,3,0.81,5,0.71,4
6733,7,0.91,6,0.34,9
7834,3,0.88,8,0.84,6
918,2,1.0,4,1.78,9
3175,1,0.9,3,0.87,10
7015,7,0.91,0,1.68,9
90,7,0.94,5,0.81,2
1710,1,0.9,7,0.63,10
3042,7,0.84,3,1.57,4
106,1,0.91,0,0.5,5
9079,7,0.99,4,0.54,8
8620,4,0.88,9,0.19,3
1896,6,0.94,4,0.46,7
6091,5,1.0,1,0.82,7
8509,5,0.97,5,0.86,9
6083,3,0.93,9,0.9,5
635,4,0.95,8,1.01,7
1926,7,0.99,5,1.19,4
2057,0,0.99,7,0.46,0
6918,1,0.99,9,1.27,3
3145,4,0.93,2,0.74,10
9632,7,0.88,9,1.49,5
553,5,0.83,1,1.16,8
8908,5,0.88,3,1.15,3
5384,1,0.99,8,1.4,5
3912,0,0.98,8,0.73,9
9906,7,0.9,2,0.92,10
3390,7,0.91,0,1.21,4
9300,0,0.86,0,0.9,8
8443,0,0.89,3,0.94,9
2431,0,0.94,3,0.62,5
459,5,0.88,9,0.65,2
208,1,0.84,5,1.43,1
900,4,0.91,4,0.11,2
22,6,0.85,5,0.28,5
8602,0,0.99,9,1.9,9
895,1,0.88,6,0.46,7
515,3,0.98,6,0.89,7
7295,7,0.85,9,1.71,4
4905,7,0.84,9,0.1,0
7868,6,0.92,8,1.86,0
4110,6,0.96,5,0.2,6
7180,2,0.91,7,0.42,1
1561,3,0.85,1,0.16,3
1267,4,0.81,7,1.09,9
3639,6,0.92,8,1.89,4
8942,0,0.83,3,1.69,7
3428,0,0.87,4,1.32,9
4781,4,0.94,4,0.45,8
